Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 14:30:30;56835;56632;56283;128.81;127.62;124.54;11041;5147;56923;56680;56485;301.54;307.91;304.13;27982;3632;
17/05/2015 14:30:31;56835;56632;56283;128.81;127.62;124.54;11041;5147;56800;56810;56330;299.34;301.69;295.03;27893;3602;
17/05/2015 14:30:32;56835;56632;56283;128.81;127.62;124.54;11041;5147;56889;56669;56539;295.66;298.93;294.04;27648;3405;
17/05/2015 14:30:33;56835;56632;56283;128.81;127.62;124.54;11041;5147;56785;56586;56334;293.82;300.15;292.11;27693;3476;
17/05/2015 14:30:34;56835;56632;56283;128.81;127.62;124.54;11041;5147;56827;56570;56263;292.38;298.43;291.73;27432;3381;
17/05/2015 14:30:35;56835;56632;56283;128.81;127.62;124.54;11041;5147;56823;56774;56361;297.06;301.85;297.10;27933;3643;
17/05/2015 14:30:36;56835;56632;56283;128.81;127.62;124.54;11041;5147;56858;56702;56402;295.10;301.09;292.05;27730;3525;
17/05/2015 14:30:37;56835;56632;56283;128.81;127.62;124.54;11041;5147;56811;56668;56269;291.24;298.98;291.30;27316;3413;
17/05/2015 14:30:38;56835;56632;56283;128.81;127.62;124.54;11041;5147;56785;56666;56346;290.33;294.43;290.07;27037;3105.7;
17/05/2015 14:30:39;56835;56632;56283;128.81;127.62;124.54;11041;5147;56792;56465;56415;291.70;296.32;291.23;27492;3363;
17/05/2015 14:30:40;56835;56632;56283;128.81;127.62;124.54;11041;5147;56834;56574;56307;291.95;297.02;290.41;27255;3196;
17/05/2015 14:30:41;56835;56632;56283;128.81;127.62;124.54;11041;5147;56820;56669;56476;285.89;290.36;283.43;26872;2864.8;
17/05/2015 14:30:42;56835;56632;56283;128.81;127.62;124.54;11041;5147;56947;56740;56386;284.67;289.95;282.65;26621;2703.3;
17/05/2015 14:30:43;56835;56632;56283;128.81;127.62;124.54;11041;5147;56948;56632;56325;283.93;285.59;276.10;26271;2313.7;
17/05/2015 14:30:44;56835;56632;56283;128.81;127.62;124.54;11041;5147;56831;56621;56377;272.42;281.57;275.06;25919;1989.0;
17/05/2015 14:30:45;56835;56632;56283;128.81;127.62;124.54;11041;5147;56863;56666;56539;272.61;283.46;276.66;25992;2001.9;
17/05/2015 14:30:46;56835;56632;56283;128.81;127.62;124.54;11041;5147;56872;56664;56523;273.07;280.13;271.87;25962;1984.4;
17/05/2015 14:30:47;56835;56632;56283;128.81;127.62;124.54;11041;5147;56776;56642;56523;270.92;277.75;273.16;25907;1943.6;
17/05/2015 14:30:48;56835;56632;56283;128.81;127.62;124.54;11041;5147;56814;56594;56481;271.45;278.63;270.86;25802;1779.4;
17/05/2015 14:30:49;56835;56632;56283;128.81;127.62;124.54;11041;5147;56836;56639;56604;260.63;267.31;261.50;24372;949.5;
17/05/2015 14:30:50;56835;56632;56283;128.81;127.62;124.54;11041;5147;56800;56689;56560;260.20;269.19;262.32;24537;1003.9;
17/05/2015 14:30:51;56835;56632;56283;128.81;127.62;124.54;11041;5147;56841;56650;56634;261.03;267.92;260.52;25041;1276.2;
17/05/2015 14:30:52;56835;56632;56283;128.81;127.62;124.54;11041;5147;56890;56595;56371;261.05;267.40;260.31;25032;1285.4;
17/05/2015 14:30:53;56835;56632;56283;128.81;127.62;124.54;11041;5147;56865;56731;56334;261.23;268.99;259.32;24917;1239.6;
17/05/2015 14:30:54;56835;56632;56283;128.81;127.62;124.54;11041;5147;56800;56684;56424;255.34;261.00;253.96;24057;625.9;
17/05/2015 14:30:55;56835;56632;56283;128.81;127.62;124.54;11041;5147;56997;56613;56283;250.81;254.60;245.70;23705;373.1;
17/05/2015 14:30:56;56835;56632;56283;128.81;127.62;124.54;11041;5147;57052;56637;56267;250.14;255.80;246.01;23786;466.7;
17/05/2015 14:30:57;56835;56632;56283;128.81;127.62;124.54;11041;5147;57055;56734;56269;247.12;254.59;244.99;21758;-748.8176;
17/05/2015 14:30:58;56835;56632;56283;128.81;127.62;124.54;11041;5147;57337;57164;56330;220.58;227.10;213.31;20948;-1038.5231;
17/05/2015 14:30:59;56835;56632;56283;128.81;127.62;124.54;11041;5147;57099;56823;56548;218.43;226.58;217.13;20823;-1189.4730;
17/05/2015 14:31:00;56835;56632;56283;128.81;127.62;124.54;11041;5147;57050;56778;56515;217.42;225.17;216.95;20833;-1276.8131;
17/05/2015 14:31:01;56835;56632;56283;128.81;127.62;124.54;11041;5147;57006;56763;56535;218.87;224.90;217.21;20806;-1415.8981;
17/05/2015 14:31:02;56835;56632;56283;128.81;127.62;124.54;11041;5147;57124;56859;56670;217.59;222.00;214.17;20554;-1508.5116;
17/05/2015 14:31:03;56835;56632;56283;128.81;127.62;124.54;11041;5147;57104;56794;56562;214.31;219.38;210.89;20293;-1524.3317;
17/05/2015 14:31:04;56835;56632;56283;128.81;127.62;124.54;11041;5147;57072;56743;56506;210.39;216.79;208.58;20212;-1644.3007;
17/05/2015 14:31:05;56835;56632;56283;128.81;127.62;124.54;11041;5147;57030;56827;56582;210.63;216.99;211.83;20294;-1532.5713;
17/05/2015 14:31:06;56835;56632;56283;128.81;127.62;124.54;11041;5147;57066;56747;56501;209.40;216.89;209.17;20152;-1689.4539;
17/05/2015 14:31:07;56835;56632;56283;128.81;127.62;124.54;11041;5147;57094;56780;56479;210.44;217.88;212.21;20153;-1699.3414;
17/05/2015 14:31:08;56835;56632;56283;128.81;127.62;124.54;11041;5147;57220;56915;56557;207.31;213.89;205.05;19820;-1974.8746;
17/05/2015 14:31:09;56835;56632;56283;128.81;127.62;124.54;11041;5147;57070;56756;56406;207.75;212.33;203.60;19629;-2162.4087;
17/05/2015 14:31:10;56835;56632;56283;128.81;127.62;124.54;11041;5147;57081;56754;56460;204.95;210.18;200.96;19443;-2363.4556;
17/05/2015 14:31:11;56835;56632;56283;128.81;127.62;124.54;11041;5147;57123;56917;56600;204.74;208.02;201.46;19225;-2723.3625;
17/05/2015 14:31:12;56835;56632;56283;128.81;127.62;124.54;11041;5147;57181;56958;56530;200.36;206.72;198.01;19045;-2931.3311;
17/05/2015 14:31:13;56835;56632;56283;128.81;127.62;124.54;11041;5147;57021;56787;56616;200.63;208.30;200.67;19104;-2906.2825;
17/05/2015 14:31:14;56835;56632;56283;128.81;127.62;124.54;11041;5147;57075;56756;56487;200.36;206.35;198.84;19145;-2867.0618;
17/05/2015 14:31:15;56835;56632;56283;128.81;127.62;124.54;11041;5147;57108;56875;56542;198.91;206.75;198.11;19045;-2902.6570;
17/05/2015 14:31:16;56835;56632;56283;128.81;127.62;124.54;11041;5147;57035;56789;56519;195.47;200.99;193.31;18558;-3325.1853;
17/05/2015 14:31:17;56835;56632;56283;128.81;127.62;124.54;11041;5147;57057;56787;56485;196.58;202.13;194.18;18626;-3282.6687;
17/05/2015 14:31:18;56835;56632;56283;128.81;127.62;124.54;11041;5147;57113;56866;56766;194.41;200.59;194.76;18554;-3301.4551;
17/05/2015 14:31:19;56835;56632;56283;128.81;127.62;124.54;11041;5147;57039;56765;56614;195.65;202.24;194.46;18611;-3272.4517;
17/05/2015 14:31:20;56835;56632;56283;128.81;127.62;124.54;11041;5147;57028;56765;56481;196.56;200.61;192.48;18560;-3242.7891;
17/05/2015 14:31:21;56835;56632;56283;128.81;127.62;124.54;11041;5147;57068;56767;56512;194.35;200.64;192.29;18566;-3243.4482;
17/05/2015 14:31:22;56835;56632;56283;128.81;127.62;124.54;11041;5147;57045;56790;56526;195.39;200.53;193.41;18407;-3296.5115;
17/05/2015 14:31:23;56835;56632;56283;128.81;127.62;124.54;11041;5147;57199;56940;56647;190.65;194.17;186.84;17658;-3866.6938;
17/05/2015 14:31:24;56835;56632;56283;128.81;127.62;124.54;11041;5147;57121;56861;56595;188.61;192.88;185.20;17642;-3964.9102;
17/05/2015 14:31:25;56835;56632;56283;128.81;127.62;124.54;11041;5147;57115;56817;56524;187.25;193.14;184.26;17352;-4061.1492;
17/05/2015 14:31:26;56835;56632;56283;128.81;127.62;124.54;11041;5147;57152;57040;56622;171.00;178.20;169.22;14905;-5399.9243;
17/05/2015 14:31:27;56835;56632;56283;128.81;127.62;124.54;11041;5147;57204;56866;56627;161.89;168.03;159.72;14690;-5452.3281;
17/05/2015 14:31:28;56835;56632;56283;128.81;127.62;124.54;11041;5147;57157;56929;56721;162.85;168.06;159.74;14756;-5423.6543;
17/05/2015 14:31:29;56835;56632;56283;128.81;127.62;124.54;11041;5147;57097;57029;56629;161.70;170.27;159.07;14739;-5424.3135;
17/05/2015 14:31:30;56835;56632;56283;128.81;127.62;124.54;11041;5147;57113;56969;56654;162.06;168.87;159.43;14726;-5292.1499;
17/05/2015 14:31:31;56835;56632;56283;128.81;127.62;124.54;11041;5147;57050;56852;56582;159.81;166.33;158.88;14638;-5222.2778;
17/05/2015 14:31:32;56835;56632;56283;128.81;127.62;124.54;11041;5147;57072;56884;56623;159.73;167.81;157.91;14661;-5133.9487;
17/05/2015 14:31:33;56835;56632;56283;128.81;127.62;124.54;11041;5147;57103;56881;56559;161.72;166.26;156.81;14620;-5161.3047;
17/05/2015 14:31:34;56835;56632;56283;128.81;127.62;124.54;11041;5147;57095;56931;56631;160.53;166.42;158.21;14639;-5149.4395;
17/05/2015 14:31:35;56835;56632;56283;128.81;127.62;124.54;11041;5147;57244;56947;56616;159.98;166.29;156.71;14622;-5137.5742;
17/05/2015 14:31:36;56835;56632;56283;128.81;127.62;124.54;11041;5147;57162;56993;56620;159.31;165.00;158.69;14517;-5145.1548;
17/05/2015 14:31:37;56835;56632;56283;128.81;127.62;124.54;11041;5147;57155;56973;56737;159.23;165.68;157.16;14530;-5150.7578;
17/05/2015 14:31:38;56835;56632;56283;128.81;127.62;124.54;11041;5147;57121;56886;56616;158.19;164.29;155.31;14345;-5286.5469;
17/05/2015 14:31:39;56835;56632;56283;128.81;127.62;124.54;11041;5147;57112;56841;56724;155.10;160.84;153.05;14114;-5101.3198;
17/05/2015 14:31:40;56835;56632;56283;128.81;127.62;124.54;11041;5147;57179;56964;56591;154.96;162.42;153.90;14200;-5232.8247;
17/05/2015 14:31:41;56835;56632;56283;128.81;127.62;124.54;11041;5147;57215;57121;56805;154.68;164.95;154.76;14227;-5151.4170;
17/05/2015 14:31:42;56835;56632;56283;128.81;127.62;124.54;11041;5147;57204;56958;56967;156.63;163.05;156.08;14288;-5106.5933;
17/05/2015 14:31:43;56835;56632;56283;128.81;127.62;124.54;11041;5147;57201;57159;56661;157.75;165.96;153.87;14300;-5131.3125;
17/05/2015 14:31:44;56835;56632;56283;128.81;127.62;124.54;11041;5147;57110;57110;56600;156.99;165.14;154.01;14312;-5109.5596;
17/05/2015 14:31:45;56835;56632;56283;128.81;127.62;124.54;11041;5147;57103;57032;56458;155.75;163.90;152.24;14295;-5092.7510;
17/05/2015 14:31:46;56835;56632;56283;128.81;127.62;124.54;11041;5147;57146;57115;56586;156.11;164.68;153.81;14275;-5132.6304;
17/05/2015 14:31:47;56835;56632;56283;128.81;127.62;124.54;11041;5147;57279;57065;56870;155.94;162.39;154.07;14174;-5206.1279;
17/05/2015 14:31:48;56835;56632;56283;128.81;127.62;124.54;11041;5147;57190;57058;56777;155.05;162.12;153.46;14208;-5163.6118;
17/05/2015 14:31:49;56835;56632;56283;128.81;127.62;124.54;11041;5147;57188;57016;56632;156.25;162.37;153.60;14235;-5154.3833;
17/05/2015 14:31:50;56835;56632;56283;128.81;127.62;124.54;11041;5147;57177;57012;56704;157.11;163.33;153.96;14266;-5180.7500;
17/05/2015 14:31:51;56835;56632;56283;128.81;127.62;124.54;11041;5147;57137;57099;56809;155.89;163.55;153.79;14270;-5198.5479;
17/05/2015 14:31:52;56835;56632;56283;128.81;127.62;124.54;11041;5147;57168;57133;56778;155.83;163.26;154.02;14288;-5093.7397;
17/05/2015 14:31:53;56835;56632;56283;128.81;127.62;124.54;11041;5147;57237;57077;56917;157.09;163.80;155.99;14334;-5308.2993;
17/05/2015 14:31:54;56835;56632;56283;128.81;127.62;124.54;11041;5147;57171;57086;56879;157.81;163.77;156.92;14303;-5382.4561;
17/05/2015 14:31:55;56835;56632;56283;128.81;127.62;124.54;11041;5147;57168;57000;56679;156.81;162.79;154.53;14290;-5359.0557;
17/05/2015 14:31:56;56835;56632;56283;128.81;127.62;124.54;11041;5147;57197;57009;56843;157.22;164.67;156.04;14313;-5347.1904;
17/05/2015 14:31:57;56835;56632;56283;128.81;127.62;124.54;11041;5147;57094;57007;56773;156.10;163.62;155.11;14275;-5353.7822;
17/05/2015 14:31:58;56835;56632;56283;128.81;127.62;124.54;11041;5147;57097;56886;56622;155.64;162.42;154.48;14238;-5338.6216;
17/05/2015 14:31:59;56835;56632;56283;128.81;127.62;124.54;11041;5147;57142;57011;56841;158.27;165.52;156.39;14280;-5291.4907;
17/05/2015 14:32:00;56835;56632;56283;128.81;127.62;124.54;11041;5147;57130;57018;56683;157.37;164.00;155.22;14277;-5303.6855;
17/05/2015 14:32:01;56835;56632;56283;128.81;127.62;124.54;11041;5147;57132;56958;56715;156.91;164.33;154.41;14275;-5270.0679;
17/05/2015 14:32:02;56835;56632;56283;128.81;127.62;124.54;11041;5147;57144;57065;56841;155.86;163.01;155.14;14251;-5308.9585;
17/05/2015 14:32:03;56835;56632;56283;128.81;127.62;124.54;11041;5147;57177;56929;56643;154.94;163.19;154.64;14218;-5354.4414;
17/05/2015 14:32:04;56835;56632;56283;128.81;127.62;124.54;11041;5147;57115;56919;56656;156.19;162.45;153.50;14207;-5317.1982;
17/05/2015 14:32:05;56835;56632;56283;128.81;127.62;124.54;11041;5147;57142;56978;56618;155.71;162.34;153.32;14157;-5308.6289;
17/05/2015 14:32:06;56835;56632;56283;128.81;127.62;124.54;11041;5147;57153;57058;56688;155.57;163.94;153.12;14143;-5300.7192;
17/05/2015 14:32:07;56835;56632;56283;128.81;127.62;124.54;11041;5147;57088;57049;56760;155.35;163.80;154.66;14168;-5331.7002;
17/05/2015 14:32:08;56835;56632;56283;128.81;127.62;124.54;11041;5147;57126;57043;56620;157.50;163.19;152.93;14176;-5353.1230;
17/05/2015 14:32:09;56835;56632;56283;128.81;127.62;124.54;11041;5147;57128;57070;56656;155.32;162.84;153.59;14167;-5356.4189;
17/05/2015 14:32:10;56835;56632;56283;128.81;127.62;124.54;11041;5147;57166;56980;56622;154.81;162.75;153.18;14170;-5338.2920;
17/05/2015 14:32:11;56835;56632;56283;128.81;127.62;124.54;11041;5147;57211;57029;56654;155.70;163.08;153.35;14184;-5333.3481;
17/05/2015 14:32:12;56835;56632;56283;128.81;127.62;124.54;11041;5147;57240;57036;56647;155.64;163.34;153.30;14160;-5353.1230;
17/05/2015 14:32:13;56835;56632;56283;128.81;127.62;124.54;11041;5147;57215;57086;56659;155.55;164.45;153.03;14181;-5313.5728;
17/05/2015 14:32:14;56835;56632;56283;128.81;127.62;124.54;11041;5147;57204;57094;56670;155.98;163.57;154.44;14191;-5283.9102;
17/05/2015 14:32:15;56835;56632;56283;128.81;127.62;124.54;11041;5147;57133;56989;56613;155.14;163.87;152.91;14120;-5343.2354;
17/05/2015 14:32:16;56835;56632;56283;128.81;127.62;124.54;11041;5147;57190;57047;56681;156.12;162.67;153.82;14086;-5361.0332;
17/05/2015 14:32:17;56835;56632;56283;128.81;127.62;124.54;11041;5147;57121;56982;56632;157.64;163.35;155.25;14241;-5292.1499;
17/05/2015 14:32:18;56835;56632;56283;128.81;127.62;124.54;11041;5147;57182;57020;56578;158.79;163.41;154.59;14294;-5266.1128;
17/05/2015 14:32:19;56835;56632;56283;128.81;127.62;124.54;11041;5147;57181;57040;56659;156.83;163.61;155.05;14243;-5359.3853;
17/05/2015 14:32:20;56835;56632;56283;128.81;127.62;124.54;11041;5147;57197;57168;56699;158.03;163.82;155.71;14216;-5394.9805;
17/05/2015 14:32:21;56835;56632;56283;128.81;127.62;124.54;11041;5147;57208;56984;56589;156.97;163.94;153.18;14249;-5269.7383;
17/05/2015 14:32:22;56835;56632;56283;128.81;127.62;124.54;11041;5147;57155;57009;56704;157.39;163.60;153.75;14312;-5251.2813;
17/05/2015 14:32:23;56835;56632;56283;128.81;127.62;124.54;11041;5147;57249;57137;56746;157.88;165.95;155.28;14371;-5250.6221;
17/05/2015 14:32:24;56835;56632;56283;128.81;127.62;124.54;11041;5147;57271;57050;56742;158.07;165.86;155.51;14341;-5239.0864;
17/05/2015 14:32:25;56835;56632;56283;128.81;127.62;124.54;11041;5147;57228;57189;56744;157.56;165.19;153.77;14335;-5172.5103;
17/05/2015 14:32:26;56835;56632;56283;128.81;127.62;124.54;11041;5147;57195;57056;56868;157.32;165.25;155.30;14370;-5195.2520;
17/05/2015 14:32:27;56835;56632;56283;128.81;127.62;124.54;11041;5147;57137;57359;56798;158.28;168.23;155.87;14397;-5294.7866;
17/05/2015 14:32:28;56835;56632;56283;128.81;127.62;124.54;11041;5147;57224;57133;56703;157.56;166.56;155.39;14319;-5345.8721;
17/05/2015 14:32:29;56835;56632;56283;128.81;127.62;124.54;11041;5147;57199;57040;56710;158.23;166.07;157.65;14268;-5515.6084;
17/05/2015 14:32:30;56835;56632;56283;128.81;127.62;124.54;11041;5147;57184;57016;56699;158.55;166.02;156.18;14283;-5585.4805;
17/05/2015 14:32:31;56835;56632;56283;128.81;127.62;124.54;11041;5147;57170;57041;56686;157.62;166.15;156.85;14212;-5617.7803;
17/05/2015 14:32:32;56835;56632;56283;128.81;127.62;124.54;11041;5147;57230;57133;56708;157.83;166.26;155.45;14182;-5632.6113;
17/05/2015 14:32:33;56835;56632;56283;128.81;127.62;124.54;11041;5147;57217;57124;56703;158.27;165.99;155.37;14296;-5582.1851;
17/05/2015 14:32:34;56835;56632;56283;128.81;127.62;124.54;11041;5147;57273;57146;56688;157.92;166.63;156.98;14262;-5590.4243;
17/05/2015 14:32:35;56835;56632;56283;128.81;127.62;124.54;11041;5147;57206;57021;56712;158.74;165.24;157.10;14332;-5575.5933;
17/05/2015 14:32:36;56835;56632;56283;128.81;127.62;124.54;11041;5147;57309;57128;56868;157.80;164.25;156.17;14253;-5614.8140;
17/05/2015 14:32:37;56835;56632;56283;128.81;127.62;124.54;11041;5147;57181;56951;56739;157.40;163.21;155.37;14157;-5667.2178;
17/05/2015 14:32:38;56835;56632;56283;128.81;127.62;124.54;11041;5147;57190;56929;56753;157.81;163.79;155.42;14209;-5624.3716;
17/05/2015 14:32:39;56835;56632;56283;128.81;127.62;124.54;11041;5147;57181;57002;56771;158.13;167.73;155.67;14230;-5623.3828;
17/05/2015 14:32:40;56835;56632;56283;128.81;127.62;124.54;11041;5147;57159;56982;56746;159.59;164.74;155.96;14275;-5591.4131;
17/05/2015 14:32:41;56835;56632;56283;128.81;127.62;124.54;11041;5147;57242;57130;56910;157.95;164.87;156.55;14259;-5621.4053;
17/05/2015 14:32:42;56835;56632;56283;128.81;127.62;124.54;11041;5147;57173;57287;56836;157.91;167.21;156.07;14225;-5620.7461;
17/05/2015 14:32:43;56835;56632;56283;128.81;127.62;124.54;11041;5147;57206;56919;56735;158.70;164.90;156.24;14256;-5627.0083;
17/05/2015 14:32:44;56835;56632;56283;128.81;127.62;124.54;11041;5147;57162;56969;56796;159.62;165.40;157.22;14363;-5636.5664;
17/05/2015 14:32:45;56835;56632;56283;128.81;127.62;124.54;11041;5147;57155;57056;56677;159.57;167.04;157.59;14476;-5608.5518;
17/05/2015 14:32:46;56835;56632;56283;128.81;127.62;124.54;11041;5147;57155;57198;56771;160.99;168.67;157.03;14517;-5548.5674;
17/05/2015 14:32:47;56835;56632;56283;128.81;127.62;124.54;11041;5147;57206;56969;56614;160.44;166.29;157.24;14495;-5552.1924;
17/05/2015 14:32:48;56835;56632;56283;128.81;127.62;124.54;11041;5147;57162;57144;56723;160.73;168.38;160.16;14506;-5521.2114;
17/05/2015 14:32:49;56835;56632;56283;128.81;127.62;124.54;11041;5147;57249;57086;56695;163.67;168.67;159.12;14533;-5522.8594;
17/05/2015 14:32:50;56835;56632;56283;128.81;127.62;124.54;11041;5147;57308;57016;56717;160.34;167.21;157.27;14493;-5551.8628;
17/05/2015 14:32:51;56835;56632;56283;128.81;127.62;124.54;11041;5147;57186;57272;56746;158.96;166.22;156.53;14343;-5622.3940;
17/05/2015 14:32:52;56835;56632;56283;128.81;127.62;124.54;11041;5147;57188;57000;56609;159.24;164.97;155.52;14286;-5609.8701;
17/05/2015 14:32:53;56835;56632;56283;128.81;127.62;124.54;11041;5147;57220;57114;56751;158.38;167.34;158.40;14267;-5628.3267;
17/05/2015 14:32:54;56835;56632;56283;128.81;127.62;124.54;11041;5147;57191;57032;56759;159.26;165.26;156.08;14247;-5646.4541;
17/05/2015 14:32:55;56835;56632;56283;128.81;127.62;124.54;11041;5147;57286;57238;56798;158.26;167.38;155.64;14241;-5655.6821;
17/05/2015 14:32:56;56835;56632;56283;128.81;127.62;124.54;11041;5147;57286;56908;56753;158.47;164.44;155.58;14188;-5702.8130;
17/05/2015 14:32:57;56835;56632;56283;128.81;127.62;124.54;11041;5147;57217;57072;56686;157.73;164.73;154.79;14143;-5698.8579;
17/05/2015 14:32:58;56835;56632;56283;128.81;127.62;124.54;11041;5147;57199;57043;56726;157.23;163.37;153.75;14095;-5729.8389;
17/05/2015 14:32:59;56835;56632;56283;128.81;127.62;124.54;11041;5147;57315;57227;56715;158.02;165.89;154.06;14057;-5710.7231;
17/05/2015 14:33:00;56835;56632;56283;128.81;127.62;124.54;11041;5147;57130;57115;56661;156.66;163.80;152.72;14018;-5693.5845;
17/05/2015 14:33:01;56835;56632;56283;128.81;127.62;124.54;11041;5147;57202;57225;56710;156.15;164.67;154.84;14069;-5693.5845;
17/05/2015 14:33:02;56835;56632;56283;128.81;127.62;124.54;11041;5147;57255;57043;56775;157.05;163.98;154.57;14123;-5677.7646;
17/05/2015 14:33:03;56835;56632;56283;128.81;127.62;124.54;11041;5147;57210;56989;56949;156.73;164.11;156.28;14166;-5655.0229;
17/05/2015 14:33:04;56835;56632;56283;128.81;127.62;124.54;11041;5147;57112;56967;56850;156.34;164.10;155.16;14133;-5648.7612;
17/05/2015 14:33:05;56835;56632;56283;128.81;127.62;124.54;11041;5147;57197;57101;56883;156.91;164.78;155.72;14145;-5661.2852;
17/05/2015 14:33:06;56835;56632;56283;128.81;127.62;124.54;11041;5147;57201;56949;56712;157.82;164.40;156.10;14158;-5649.4204;
17/05/2015 14:33:07;56835;56632;56283;128.81;127.62;124.54;11041;5147;57110;57063;56613;157.28;167.12;155.33;14170;-5616.1323;
17/05/2015 14:33:08;56835;56632;56283;128.81;127.62;124.54;11041;5147;57132;57151;56728;157.92;164.63;155.11;14130;-5688.6411;
17/05/2015 14:33:09;56835;56632;56283;128.81;127.62;124.54;11041;5147;57139;57092;56735;156.65;163.67;154.61;14079;-5725.8838;
17/05/2015 14:33:10;56835;56632;56283;128.81;127.62;124.54;11041;5147;57208;57088;56753;157.15;165.20;155.02;14071;-5718.9629;
17/05/2015 14:33:11;56835;56632;56283;128.81;127.62;124.54;11041;5147;57083;56920;56668;157.49;162.78;154.58;14104;-5718.9629;
17/05/2015 14:33:12;56835;56632;56283;128.81;127.62;124.54;11041;5147;57084;57025;56623;157.22;164.77;155.33;14109;-5707.4272;
