Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio1TOTPEnerg(kWh)Valor[kWh];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 07:58:52;56630;56466;56221;128.47;127.58;124.82;11028;5065;198510;56728;56444;56163;260.02;265.84;259.31;24008;1176.3;
17/05/2015 07:58:53;56792;56550;56223;129.02;127.70;124.28;10988;5051;198510;56824;56573;56260;250.73;256.71;249.60;23687;1170.2;
17/05/2015 07:58:54;56592;56497;56183;128.31;127.53;124.49;10987;5045;198510;56662;56544;56226;259.28;266.74;261.65;24277;1283.5;
17/05/2015 07:58:55;56612;56481;56241;127.28;127.66;123.45;10982;5058;198510;56655;56492;56206;260.88;270.44;263.50;24781;1514.6;
17/05/2015 07:58:56;56534;56488;56241;128.06;128.76;125.28;11066;5066;198510;56624;56508;56253;259.19;266.59;261.94;24931;1596.9;
17/05/2015 07:58:57;56563;56437;56283;129.00;128.64;126.17;11124;5104;198510;56610;56464;56294;261.90;269.18;262.04;24667;1427.2;
17/05/2015 07:58:58;56587;56495;56151;128.88;129.24;125.77;11088;5075;198510;56637;56517;56193;256.69;262.09;257.84;24383;1154.7;
17/05/2015 07:58:59;56663;56408;56250;131.07;129.88;127.15;11171;5153;198510;56706;56444;56276;265.60;271.00;269.03;25063;1746.4;
17/05/2015 07:59:00;56687;56550;56304;128.43;127.71;124.98;10985;5121;198510;56670;56501;56320;260.30;266.28;261.66;23948;1120.9;
17/05/2015 07:59:01;56700;56514;56272;128.46;126.83;124.98;11009;5106;198510;56731;56570;56305;230.42;235.99;230.57;22038;188.49;
17/05/2015 07:59:02;56710;56579;56236;130.31;128.42;125.23;11023;5118;198510;56748;56515;56276;233.41;238.54;233.05;22251;320.0;
17/05/2015 07:59:03;56760;56592;56274;129.04;128.56;125.37;11078;5170;198510;56801;56608;56311;235.79;239.29;232.05;22381;451.0;
17/05/2015 07:59:04;56634;56517;56218;129.79;129.51;126.39;11130;5155;198510;56717;56528;56280;239.80;245.15;241.34;22495;549.3;
17/05/2015 07:59:05;56710;56639;56174;130.25;130.02;126.96;11183;5201;198510;56695;56642;56188;236.57;242.50;236.85;22577;673.3;
17/05/2015 07:59:06;56661;56517;56351;129.96;129.39;126.74;11139;5172;198510;56755;56579;56266;245.76;251.42;244.55;23235;1073.1;
17/05/2015 07:59:07;56705;56604;56358;129.98;129.09;126.46;11123;5174;198510;56757;56621;56372;242.79;247.24;241.74;22834;869.4;
17/05/2015 07:59:08;56610;56548;56333;129.30;128.56;126.40;11125;5162;198510;56682;56523;56359;236.36;243.53;236.71;22587;684.2;
17/05/2015 07:59:09;56596;56434;56234;129.28;128.49;125.91;11138;5164;198510;56646;56562;56269;238.38;246.03;239.14;22605;689.4;
17/05/2015 07:59:10;56612;56519;56230;128.81;128.22;125.60;11071;5134;198510;56639;56539;56256;243.18;250.02;244.28;23153;1085.0;
17/05/2015 07:59:11;56581;56454;56102;127.97;127.63;124.53;11055;5120;198510;56657;56495;56256;242.91;249.95;244.03;23182;1182.7;
17/05/2015 07:59:12;56647;56465;56261;128.81;128.65;125.55;11070;5135;198510;56697;56488;56249;247.94;256.73;249.33;23034;1193.1;
17/05/2015 07:59:13;56654;56479;56210;129.44;128.76;125.47;11140;5149;198510;56697;56493;56296;271.91;277.50;269.66;25262;2450.7;
17/05/2015 07:59:14;56609;56405;56064;129.48;128.03;125.33;11101;5126;198510;56653;56401;56123;268.85;273.34;265.65;25423;2264.3;
17/05/2015 07:59:15;56587;56381;56183;131.40;130.48;126.94;11164;5176;198510;56626;56415;56173;267.98;272.29;268.50;25516;2327.7;
17/05/2015 07:59:16;56669;56488;56209;128.20;127.32;123.56;10962;5064;198510;56717;56526;56235;271.48;276.58;270.50;25665;2416.0;
17/05/2015 07:59:17;56574;56397;56122;127.77;127.20;124.19;10973;5070;198510;56579;56410;56105;270.36;277.92;271.49;25842;2471.4;
17/05/2015 07:59:18;56656;56474;56191;127.81;127.60;124.53;11022;5105;198510;56701;56504;56220;269.67;274.79;271.40;25465;2272.6;
17/05/2015 07:59:19;56543;56446;56090;128.23;127.14;123.64;10981;5070;198510;56586;56457;56110;266.93;274.08;268.89;25327;2131.0;
17/05/2015 07:59:20;56630;56445;56070;129.05;127.01;123.83;10964;5050;198510;56673;56464;56100;265.99;271.04;265.13;25146;1989.4;
17/05/2015 07:59:21;56565;56414;56100;127.36;126.66;123.17;10971;5044;198510;56657;56444;56114;261.95;271.30;261.97;24895;1693.4;
17/05/2015 07:59:22;56561;56506;56073;127.27;127.01;123.40;10968;5039;198510;56604;56417;56096;261.31;268.70;261.79;24871;1583.8;
17/05/2015 07:59:23;56574;56494;56118;127.20;126.69;123.64;10944;5026;198510;56622;56517;56143;262.39;268.44;265.46;25009;1716.8;
17/05/2015 07:59:24;56560;56394;56077;127.07;126.55;123.25;10953;4999;198510;56608;56481;56103;263.52;268.88;262.67;25129;1793.0;
17/05/2015 07:59:25;56572;56403;56115;128.75;127.04;123.74;10982;5066;198510;56611;56406;56134;264.78;270.69;264.40;25209;1864.2;
17/05/2015 07:59:26;56656;56417;56027;129.50;128.16;124.32;11104;5150;198510;56702;56430;56040;265.66;270.78;264.92;24887;1590.8;
17/05/2015 07:59:27;56589;56412;56115;128.69;127.65;124.59;11060;5123;198510;56613;56399;56130;260.28;267.66;261.46;24854;1476.6;
17/05/2015 07:59:28;56561;56416;56113;127.89;127.90;124.71;11045;5068;198510;56631;56435;56173;263.06;269.31;263.35;24828;1607.8;
17/05/2015 07:59:29;56509;56368;56082;128.23;127.65;124.83;10981;5049;198510;56553;56392;56103;259.10;265.32;259.17;24777;1427.5;
17/05/2015 07:59:30;56547;56461;56140;128.59;127.96;124.37;11026;5101;198510;56590;56473;56155;261.86;268.26;262.91;24853;1478.1;
17/05/2015 07:59:31;56481;56412;56225;127.37;127.04;124.17;10989;5099;198510;56564;56410;56157;262.68;267.38;262.11;25034;1617.0;
17/05/2015 07:59:32;56532;56405;56081;127.89;127.94;124.07;11030;5105;198510;56580;56441;56229;263.41;271.45;265.44;25311;1825.5;
17/05/2015 07:59:33;56472;56412;56023;128.70;128.58;124.99;11073;5053;198510;56453;56392;55991;263.26;270.56;263.91;25077;1716.2;
17/05/2015 07:59:34;56436;56376;56016;127.94;128.49;125.08;11059;5054;198510;56522;56444;56042;260.67;267.01;259.81;24980;1646.5;
17/05/2015 07:59:35;56574;56397;56115;128.74;128.24;125.15;11065;5069;198510;56622;56419;56127;262.95;268.69;263.41;25019;1728.7;
17/05/2015 07:59:36;56571;56419;56113;129.68;128.97;125.94;11163;5119;198510;56573;56439;56109;261.18;267.36;262.00;23738;971.4;
17/05/2015 07:59:37;56551;56423;56142;130.93;130.77;127.41;11215;5181;198510;56619;56457;56150;228.65;235.13;229.16;21801;114.80;
17/05/2015 07:59:38;56503;56318;56093;130.11;129.60;126.58;11187;5186;198510;56550;56348;56114;236.95;243.89;237.95;22100;330.1;
17/05/2015 07:59:39;56536;56292;55983;130.94;129.27;126.32;11172;5204;198510;56557;56325;56011;240.06;245.61;239.14;22571;718.0;
17/05/2015 07:59:40;56576;56370;55917;131.08;129.93;125.48;11160;5209;198510;56591;56366;56015;237.10;241.56;235.11;22181;571.6;
17/05/2015 07:59:41;56567;56287;55944;131.18;129.05;125.31;11145;5187;198510;56620;56386;55968;238.51;243.97;236.85;22398;624.6;
17/05/2015 07:59:42;56494;56350;56045;129.79;129.36;125.54;11128;5158;198510;56615;56361;56053;239.44;244.10;240.58;22692;763.4;
17/05/2015 07:59:43;56518;56392;56137;129.67;128.45;126.35;11079;5143;198510;56564;56385;56154;241.71;249.61;241.02;22995;959.2;
17/05/2015 07:59:44;56461;56338;56095;128.92;128.30;125.15;11052;5113;198510;56539;56432;56110;238.52;245.33;240.79;22647;792.6;
17/05/2015 07:59:45;56461;56376;56059;129.53;128.94;126.13;11071;5116;198510;56510;56406;56132;251.46;255.98;251.59;23433;1233.0;
17/05/2015 07:59:46;56412;56365;56178;130.94;129.31;126.98;11107;5135;198510;56453;56401;56201;249.19;254.79;247.61;23187;1180.0;
17/05/2015 07:59:47;56569;56338;56016;131.34;129.11;126.39;11156;5168;198510;56582;56366;56044;255.79;261.80;254.58;23561;1574.9;
17/05/2015 07:59:48;56480;56319;55965;129.41;130.00;126.15;11133;5158;198510;56611;56368;55995;253.97;261.89;253.69;23525;1643.1;
17/05/2015 07:59:49;56481;56350;56091;126.30;126.91;123.74;10833;4998;198510;56528;56370;56121;286.36;292.45;286.36;26272;3095.7;
17/05/2015 07:59:50;56425;56358;56162;127.81;127.18;124.90;10934;5039;198510;56475;56352;56201;290.02;294.19;290.49;27208;3393;
17/05/2015 07:59:51;56438;56283;56133;129.29;127.63;126.16;10997;5045;198510;56428;56301;56072;285.75;292.11;285.69;26912;3159.3;
17/05/2015 07:59:52;56427;56339;55980;129.48;129.07;124.81;11011;5062;198510;56479;56377;56127;287.29;291.08;288.40;26838;3152.0;
17/05/2015 07:59:53;56360;56294;55990;129.17;128.96;125.91;11070;5100;198510;56402;56321;56011;282.56;289.62;281.90;26737;3123.7;
17/05/2015 07:59:54;56365;56269;56027;128.60;128.04;125.81;11059;5025;198510;56408;56287;56063;287.01;295.11;288.17;26893;3203;
17/05/2015 07:59:55;56423;56278;56061;129.25;127.90;126.16;11095;5031;198510;56473;56279;56076;287.98;292.14;288.49;26997;3279;
17/05/2015 07:59:56;56354;56319;56012;129.57;129.36;125.75;11116;5029;198510;56393;56359;56036;286.68;291.72;284.84;26998;3227;
17/05/2015 07:59:57;56349;56243;56007;128.88;128.73;125.24;11064;5020;198510;56351;56270;56006;284.25;292.13;285.21;26988;3235;
17/05/2015 07:59:58;56351;56198;55967;128.88;128.00;125.31;11025;5010;198510;56395;56245;56029;287.20;293.02;286.56;26993;3253;
17/05/2015 07:59:59;56356;56216;55985;127.88;126.83;124.21;10935;4960;198510;56400;56243;56017;285.38;291.34;285.93;26995;3266;
17/05/2015 08:00:00;56432;56265;55942;127.95;126.86;123.78;10954;4981;199438;56460;56265;55984;286.27;290.14;285.40;27011;3259;
17/05/2015 08:00:01;56369;56269;55976;127.83;127.45;124.87;10966;4971;199438;56479;56276;55986;288.30;292.03;285.05;26961;3241;
17/05/2015 08:00:02;56498;56332;55969;128.12;126.07;122.89;10912;4967;199438;56548;56334;55885;286.03;291.68;284.45;26980;3230;
17/05/2015 08:00:03;56403;56283;55998;126.84;126.11;123.69;10920;4951;199438;56448;56305;55995;283.09;288.38;282.11;26784;3105.4;
17/05/2015 08:00:04;56403;56319;55960;127.24;126.70;123.28;10907;4964;199438;56408;56216;55939;282.59;285.02;279.45;26632;2954.1;
17/05/2015 08:00:05;56392;56272;56093;128.24;127.99;124.97;10954;5015;199438;56448;56341;56112;281.87;286.58;283.79;26585;2978.4;
17/05/2015 08:00:06;56391;56200;55989;127.97;126.92;124.52;10964;5038;199438;56426;56296;56024;281.32;287.13;280.16;26708;3082.9;
17/05/2015 08:00:07;56336;56240;55971;128.44;128.16;125.48;11016;5020;199438;56386;56250;55988;283.31;287.88;282.27;26723;3085.6;
17/05/2015 08:00:08;56347;56321;55875;129.63;128.96;125.68;11101;5040;199438;56395;56346;55939;281.18;289.40;282.07;26656;3106.6;
17/05/2015 08:00:09;56352;56260;56081;129.93;129.37;125.65;11098;5066;199438;56395;56263;56081;281.26;287.81;280.63;26601;3043.0;
17/05/2015 08:00:10;56376;56214;55808;130.22;129.80;126.06;11149;5147;199438;56379;56227;55948;280.77;287.46;282.66;26597;3044.8;
17/05/2015 08:00:11;56420;56292;55940;130.05;130.50;126.76;11119;5138;199438;56462;56294;55968;280.67;286.82;279.98;26602;3027.5;
17/05/2015 08:00:12;56434;56162;55886;130.43;128.18;126.25;11110;5053;199438;56482;56310;55914;281.44;286.21;279.73;26414;2874.9;
17/05/2015 08:00:13;56347;56216;55951;131.37;130.74;128.01;11196;5157;199438;56377;56232;55975;278.61;285.14;278.42;26347;2861.8;
17/05/2015 08:00:14;56429;56214;55834;131.31;130.07;126.83;11209;5173;199438;56439;56198;55854;278.47;285.46;277.15;26453;2950.1;
17/05/2015 08:00:15;56311;56192;55917;129.04;128.71;125.83;11042;5040;199438;56473;56263;55932;280.86;286.35;280.53;26577;3029.9;
17/05/2015 08:00:16;56298;56201;55933;129.59;128.93;126.44;11074;5092;199438;56339;56216;55962;280.55;287.94;281.92;26612;3020.8;
17/05/2015 08:00:17;56472;56258;55992;131.12;128.41;127.45;11095;5094;199438;56373;56187;56029;280.63;286.08;279.85;26612;3025.0;
17/05/2015 08:00:18;56351;56194;55900;130.16;129.65;126.25;11113;5104;199438;56517;56250;55968;282.29;289.28;281.70;26609;3039.3;
17/05/2015 08:00:19;56307;56156;55870;129.34;128.44;125.62;11054;5078;199438;56353;56225;55887;287.07;289.61;283.50;26619;3013.4;
17/05/2015 08:00:20;56338;56172;55817;129.56;127.53;125.45;11032;5048;199438;56377;56192;55845;285.39;288.88;281.55;26524;2938.8;
17/05/2015 08:00:21;56347;56111;55837;128.87;128.10;125.31;11021;5056;199438;56397;56101;55872;277.60;283.30;278.98;26361;2841.4;
17/05/2015 08:00:22;56376;56182;55816;131.39;130.45;126.91;10980;5037;199438;56420;56185;55825;281.11;284.97;279.32;26393;2868.5;
17/05/2015 08:00:23;56269;56133;55835;126.11;125.21;122.02;10779;4928;199438;56317;56161;55852;279.69;286.51;281.17;26450;2902.3;
17/05/2015 08:00:24;56291;56038;55738;126.35;125.16;122.00;10802;4925;199438;56339;56051;55778;280.75;286.99;280.12;26619;3013.4;
17/05/2015 08:00:25;56312;56194;55855;127.01;125.12;121.89;10777;4933;199438;56364;56127;55768;280.08;286.89;280.23;26546;2978.7;
17/05/2015 08:00:26;56391;56187;55936;126.03;124.88;121.67;10755;4940;199438;56379;56216;55948;287.83;293.56;285.33;26877;3161.4;
17/05/2015 08:00:27;56282;56236;55897;125.41;126.03;121.91;10757;4931;199438;56437;56261;55901;286.94;291.09;282.56;26727;3081.0;
17/05/2015 08:00:28;56323;56212;55830;126.78;125.80;122.64;10725;4925;199438;56351;56219;55910;280.80;288.78;281.50;26573;2998.5;
17/05/2015 08:00:29;56302;56154;55967;126.89;125.82;123.43;10834;4944;199438;56362;56223;56002;283.96;289.64;284.09;26531;3011.3;
17/05/2015 08:00:30;56340;56192;55971;126.97;126.11;123.27;10807;4953;199438;56384;56183;55955;280.01;286.88;278.71;26339;2901.1;
17/05/2015 08:00:31;56227;56169;55785;126.38;126.02;123.08;10817;4948;199438;56324;56210;55993;284.28;291.62;284.64;26731;3098.7;
17/05/2015 08:00:32;56218;56116;55886;126.28;125.23;123.30;10809;4894;199438;56258;56118;55899;285.88;292.03;284.45;26900;3103.3;
17/05/2015 08:00:33;56291;56109;56003;128.00;126.67;124.40;10857;4915;199438;56322;56130;55878;285.63;291.03;283.02;26696;2923.3;
17/05/2015 08:00:34;56320;56100;55944;127.08;126.26;124.16;10873;4925;199438;56337;56116;56002;286.05;290.20;285.07;26691;2917.2;
17/05/2015 08:00:35;56287;56172;55911;125.78;126.04;122.83;10801;4902;199438;56359;56174;55964;286.29;293.56;285.33;26713;3024.7;
17/05/2015 08:00:36;56312;56214;55877;126.27;126.07;122.35;10806;4909;199438;56359;56247;55903;285.62;292.19;284.83;26644;2847.5;
17/05/2015 08:00:37;56276;56165;55783;127.95;127.71;125.01;10937;4978;199438;56293;56161;55870;283.16;289.35;281.83;26726;2879.5;
17/05/2015 08:00:38;56392;56281;55974;128.88;127.12;125.16;10948;5048;199438;56440;56241;55997;284.15;287.73;283.77;26638;2814.9;
17/05/2015 08:00:39;56278;56260;55812;129.79;129.33;126.06;11018;5049;199438;56324;56296;55841;280.38;286.34;277.51;26335;2636.2;
17/05/2015 08:00:40;56274;56201;55886;130.97;131.60;126.62;11147;5098;199438;56311;56247;55906;275.90;282.25;276.23;25948;2321.3;
17/05/2015 08:00:41;56262;56187;55868;132.56;131.95;128.64;11300;5137;199438;56315;56159;55887;271.36;280.23;272.00;25334;1858.4;
17/05/2015 08:00:42;56351;56265;56088;132.01;131.63;128.34;11221;5128;199438;56393;56287;56109;267.26;274.11;267.07;25013;1599.3;
17/05/2015 08:00:43;56347;56325;55987;130.57;130.11;126.94;11146;5089;199438;56389;56201;56009;271.52;278.37;268.37;25419;1959.5;
17/05/2015 08:00:44;56418;56194;55900;131.43;131.14;127.51;11190;5111;199438;56459;56325;55908;270.11;274.91;270.62;25542;2097.8;
17/05/2015 08:00:45;56332;56276;56066;130.33;130.52;127.60;11176;5118;199438;56437;56294;55959;268.94;276.14;270.48;25598;2112.1;
17/05/2015 08:00:46;56182;56085;55828;129.95;130.15;127.72;11219;5120;199438;56369;56259;56069;267.77;277.71;270.60;25426;1934.0;
17/05/2015 08:00:47;56441;56225;55893;130.80;129.45;126.91;11135;5112;199438;56479;56107;55928;256.44;263.00;257.91;24088;1352.3;
17/05/2015 08:00:48;56385;56318;55998;129.70;129.19;125.88;11113;5065;199438;56495;56321;56020;267.66;270.15;264.82;24557;1662.0;
17/05/2015 08:00:49;56503;56256;55978;130.65;129.39;125.94;11122;5054;199438;56435;56339;55995;265.26;271.20;265.13;25177;1785.3;
17/05/2015 08:00:50;56405;56225;55962;131.82;129.94;126.88;11229;5082;199438;56548;56277;55957;264.66;270.85;265.09;25171;1738.8;
17/05/2015 08:00:51;56396;56223;55969;131.01;130.78;126.50;11201;5080;199438;56448;56259;55975;267.53;273.24;267.42;25361;1897.7;
17/05/2015 08:00:52;56332;56254;55971;129.61;130.42;126.06;11144;5043;199438;56389;56263;55988;264.74;269.78;262.90;24919;1609.0;
17/05/2015 08:00:53;56203;56147;55987;130.64;130.43;127.35;11192;5070;199438;56251;56236;55856;258.55;265.65;258.44;24646;1342.0;
17/05/2015 08:00:54;56392;56229;55994;131.42;129.61;126.23;11147;5073;199438;56442;56252;56038;268.97;271.86;266.33;25207;1916.0;
17/05/2015 08:00:55;56456;56245;56001;131.20;130.35;127.18;11145;5083;199438;56415;56205;55970;267.48;272.62;265.99;23671;991.5;
17/05/2015 08:00:56;56461;56241;55902;130.09;129.72;126.40;11029;5055;199438;56502;56274;56027;234.23;241.32;233.16;22356;472.6;
17/05/2015 08:00:57;56385;56249;55886;126.48;127.14;123.55;10893;4999;199438;56413;56279;55896;234.58;242.61;235.04;22500;542.6;
17/05/2015 08:00:58;56452;56345;56028;127.59;127.48;123.96;10916;5015;199438;56499;56357;56042;237.83;242.96;236.27;22572;598.4;
17/05/2015 08:00:59;56403;56298;55942;127.22;127.52;124.97;10935;4990;199438;56451;56225;55953;244.00;249.28;244.20;22703;711.3;
17/05/2015 08:01:00;56436;56220;55998;131.12;129.92;127.38;11177;5041;199438;56484;56312;56027;242.72;248.56;239.93;22782;823.7;
17/05/2015 08:01:01;56376;56167;55953;128.98;128.59;125.85;10968;4989;199438;56388;56218;55980;242.84;249.27;240.73;22832;858.4;
17/05/2015 08:01:02;56352;56254;55924;129.46;129.43;125.62;11025;5000;199438;56417;56272;55964;236.93;243.38;237.20;22461;603.5;
17/05/2015 08:01:03;56238;56223;55898;127.22;127.04;124.31;10975;4975;199438;56266;56241;55872;242.72;250.49;246.46;22917;836.8;
17/05/2015 08:01:04;56351;56174;55915;127.38;126.38;124.00;10851;4948;199438;56400;56198;55930;246.03;252.42;246.29;22987;913.5;
17/05/2015 08:01:05;56316;56174;55947;129.22;128.10;125.21;10948;4968;199438;56331;56214;55961;246.19;250.57;248.28;23164;1063.4;
17/05/2015 08:01:06;56340;56102;55774;129.64;128.85;124.77;11004;4995;199438;56362;56165;55924;255.41;259.68;252.15;23766;1479.6;
17/05/2015 08:01:07;56278;56064;55855;129.87;128.34;125.13;11065;5015;199438;56391;56089;55854;255.54;261.59;253.62;23862;1896.8;
17/05/2015 08:01:08;56240;56067;55902;129.18;128.20;125.45;11059;5020;199438;56315;56109;55932;274.61;281.15;276.65;25433;2755.2;
17/05/2015 08:01:09;56265;56180;55915;127.65;127.14;124.74;10942;4970;199438;56311;56192;55946;280.18;284.29;280.08;26127;2845.4;
17/05/2015 08:01:10;56243;56169;55877;127.79;127.20;125.24;10940;4965;199438;56229;56216;55906;276.47;283.07;276.38;26083;2850.8;
17/05/2015 08:01:11;56271;56107;55915;128.68;127.69;125.07;10942;5027;199438;56306;56118;55943;282.14;286.00;276.67;26235;2923.9;
17/05/2015 08:01:12;56225;56058;55792;127.35;127.34;123.31;10844;4997;199438;56318;56121;55843;279.45;284.43;281.87;26246;2930.6;
17/05/2015 08:01:13;56209;55989;55720;127.88;126.93;122.64;10822;5005;199438;56264;56052;55804;279.38;285.15;276.64;26011;2724.5;
17/05/2015 08:01:14;56365;56064;55769;127.36;126.67;122.68;10851;5035;199438;56411;56069;55795;275.88;280.68;273.83;25796;2591.4;
17/05/2015 08:01:15;56274;56200;55915;127.98;128.50;124.20;10897;5041;199438;56320;56230;55914;272.75;279.37;271.93;25511;2404.4;
17/05/2015 08:01:16;56325;56085;55819;128.08;127.04;124.08;10869;5013;199438;56362;56163;55863;269.05;275.90;271.35;25418;2234.2;
17/05/2015 08:01:17;56316;56176;55785;128.97;127.73;123.89;10957;5073;199438;56369;56199;55813;269.85;278.30;271.53;25391;2302.4;
17/05/2015 08:01:18;56323;56069;55765;128.73;127.65;124.77;10919;5021;199438;56371;56120;55753;271.11;278.99;270.97;25645;2419.0;
17/05/2015 08:01:19;56198;56138;55642;129.03;128.08;123.65;10919;5041;199438;56242;56011;55780;275.46;282.88;273.61;25873;2620.3;
17/05/2015 08:01:20;56271;56143;55819;126.74;127.21;123.10;10834;5029;199438;56208;56170;55852;274.16;283.21;275.13;25893;2724.8;
17/05/2015 08:01:21;56481;56216;56021;128.89;128.17;123.74;10761;4983;199438;56522;56234;55883;271.42;276.20;271.52;25386;2247.6;
17/05/2015 08:01:22;56269;56087;55756;126.75;125.90;122.30;10779;4968;199438;56266;56118;56049;270.07;275.77;269.24;25512;2390.7;
17/05/2015 08:01:23;56340;56171;55727;127.05;124.95;122.03;10714;4956;199438;56359;56078;55775;272.54;278.94;271.15;25572;2477.8;
17/05/2015 08:01:24;56278;56241;55776;125.67;125.19;122.49;10700;4938;199438;56382;56272;55807;271.15;279.93;271.85;25641;2434.6;
17/05/2015 08:01:25;56411;56076;55742;126.82;124.80;121.27;10708;4948;199438;56388;56120;55784;275.10;281.10;274.06;25845;2467.2;
17/05/2015 08:01:26;56661;56216;55852;130.01;126.77;122.92;10826;5022;199438;56706;56221;55878;276.90;281.46;272.99;25922;2686.4;
17/05/2015 08:01:27;56456;56192;55783;127.97;127.73;121.91;10831;5015;199438;56500;56216;55737;276.54;285.89;275.05;26169;2813.1;
